 Destination Port, Flow Duration, Total Fwd Packets, Total Backward Packets,Total Length of Fwd Packets, Total Length of Bwd Packets, Fwd Packet Length Max, Fwd Packet Length Min, Fwd Packet Length Mean, Fwd Packet Length Std,Bwd Packet Length Max, Bwd Packet Length Min, Bwd Packet Length Mean, Bwd Packet Length Std,Flow Bytes/s, Flow Packets/s, Flow IAT Mean, Flow IAT Std, Flow IAT Max, Flow IAT Min,Fwd IAT Total, Fwd IAT Mean, Fwd IAT Std, Fwd IAT Max, Fwd IAT Min,Bwd IAT Total, Bwd IAT Mean, Bwd IAT Std, Bwd IAT Max, Bwd IAT Min,Fwd PSH Flags, Bwd PSH Flags, Fwd URG Flags, Bwd URG Flags, Fwd Header Length, Bwd Header Length,Fwd Packets/s, Bwd Packets/s, Min Packet Length, Max Packet Length, Packet Length Mean, Packet Length Std, Packet Length Variance,FIN Flag Count, SYN Flag Count, RST Flag Count, PSH Flag Count, ACK Flag Count, URG Flag Count, CWE Flag Count, ECE Flag Count, Down/Up Ratio, Average Packet Size, Avg Fwd Segment Size, Avg Bwd Segment Size,Fwd Header Length.1, Fwd Avg Bytes/Bulk, Fwd Avg Packets/Bulk, Fwd Avg Bulk Rate, Bwd Avg Bytes/Bulk, Bwd Avg Packets/Bulk, Bwd Avg Bulk Rate,Subflow Fwd Packets, Subflow Fwd Bytes, Subflow Bwd Packets, Subflow Bwd Bytes, Init_Win_bytes_forward, Init_Win_bytes_backward, act_data_pkt_fwd, min_seg_size_forward,Active Mean, Active Std, Active Max, Active Min,Idle Mean, Idle Std, Idle Max, Idle Min, Label
445,5466.36327741167,5637.002478715905,4440.232137610798,4155.3634486746,6959.4622793283415,5373.256003177552,3651.485241934883,4024.8994992882353,4996.792118791516,6092.349753419179,6135.551105652654,3833.58588086149,5701.7342848539765,4229.5012077366,4826.327471513983,4244.692613837331,4528.293868555372,5642.278093496618,4577.3209385449045,4912.504986195233,6160.921333197977,5192.215326883321,3795.551390042726,3407.6331004630615,6514.21878970468,5946.173914618303,5754.794188808205,2211.1414414963947,4237.078107759111,0,9,3,6,4900.289718958965,5526.4019943266285,5162.520136245051,3888.3138238541424,4612.940103909111,6227.150952898494,4112.748984241123,5913.169780912934,5079.3778629125145,0,4,3,1,7,7,3,9,0.32604652211348395,4029.186033101386,4959.774441685714,3900.25925104165,4789.885247834108,4688.738424690891,5081.549880621294,5175.66373554876,5226.133978562871,4742.573356283539,5712.464146037617,5927.476246836865,4236.192071709405,2939.7670592218037,5694.7651060005865,5131.8546897798105,6707.1965038088365,4678.80368481972,5737.09858448444,3524.144680658997,5446.977199676661,6043.093278499726,4900.789310875697,3202.6761810351954,5873.183523821049,3824.509798524142,6326.70177190304,BENIGN
22,2409.3409927389093,4796.9895724866965,4043.4592889364503,3520.831335374138,5922.902081490051,4546.733368386305,3916.0985501616874,3171.821169082683,6028.760078157968,5380.339104786443,3952.3150775604045,4105.560733732546,4289.146553150927,4858.794723669399,5764.5120781620335,5867.626657992914,4008.71540369734,4286.301549538617,4992.466580719224,4554.665210224259,5358.434846369497,4071.4926396107903,3547.815826384938,7009.288864669772,6142.260191916467,5625.453742934812,5090.826491848845,4874.282305816528,6244.164598171414,0,8,1,6,7060.734150731052,6447.183989914959,4404.7585778819775,4524.310066486009,6532.408922405119,4877.950935282665,4766.933355885078,4221.469434739576,5493.8360127206815,0,2,5,6,0,2,6,5,0.8581799077784636,5032.663924243994,4647.1643917401625,5024.5786515984455,3480.0239049682204,5150.634877936783,4936.231329266596,5383.0494910262205,5496.539237448145,4644.458093796668,6327.489938634205,4942.954310378374,5199.706034082036,5372.585635762101,5086.026335215581,4131.14414186909,4991.063673907517,5589.0209839832805,6627.232173699969,5141.082156687321,6148.684171496893,4049.310332545866,2892.8850281279974,5133.96682689643,4724.581826057196,4682.821325265892,5056.959945981351,DoS
8080,6372.351764885986,3979.509845955711,5123.636619727265,5680.677401630204,5568.788245885016,6250.848358776595,5162.376589653894,5847.746151082074,3838.2360276036234,6017.656982017764,5265.1922535512485,4699.797990145327,5076.144163290497,5132.887388132119,7759.712870288481,5693.956924534527,4348.055078822041,5021.703511571537,6009.347597487251,5068.625884444552,5186.4997878096765,3981.978475824546,5128.2837532402455,5021.205723863703,4879.335501525951,5107.927011038382,5727.229237390848,4322.256309457408,3206.212418710997,5,6,7,4,4046.682205917672,4747.3600559521665,5879.209442826033,6687.296806066748,4902.52063443887,3318.138072758027,6312.41177714059,4729.2908228335145,6952.484326243255,7,2,5,0,1,6,5,2,0.2444955772307058,4597.392931225281,5213.835374655895,6299.110366582633,5287.404508314246,5577.460420160135,6183.069720107696,6866.788401976868,4629.618409502255,6505.378491977381,2977.6483258643893,5340.7109010186605,4829.458435966392,3437.222818825235,4595.402722632673,5280.104496269152,4227.437143949378,6501.7477604249925,4204.322353082278,5372.431413888201,2799.2261352919377,4854.272002650984,5273.53223501747,3552.314183156331,5978.084963350237,7072.893845523838,6096.057528988236,PortScan
21,5123.737543367462,6159.4351444371805,3658.9818873686527,4218.782615039743,4584.116321477595,5621.228745696707,6557.276724326978,2168.3463693655917,6565.849939301877,4177.664743162479,4566.820080342179,3197.617544056142,6316.189412343894,2216.89262721134,3893.7080272118856,4684.931272389689,5305.11153664511,6825.622092191412,5212.793666092532,4740.406305047622,4680.937342076341,4643.69990782053,3437.342881650263,5955.495316370418,5346.937226341839,3531.8275198228553,6574.476334442925,5051.754487976185,4140.318353384273,7,6,8,7,6424.980677804571,6854.214683981662,3623.457405186814,4734.0321464342815,5723.057306890435,4450.6628972367225,5571.195872757006,4994.681993850916,5404.242700972891,3,7,8,4,2,8,6,6,0.8413892554548453,5214.729835356168,4568.247288174575,4169.803877518391,4754.446480307052,6442.164918580411,4034.2511354236763,5067.635573224731,4313.42083960433,4761.3038095351685,4203.5727067994385,4364.354246593224,6459.4252264035895,3313.9833957598844,5336.443906587704,4554.798684145709,6151.426975826095,4426.335739778802,7000.238025918616,4240.002693230913,6986.524040905289,6107.5870538749205,2041.7198345392594,6144.919925859624,4445.723144305564,2559.847349410291,5622.26256324001,BENIGN
443,5123.847325728134,5418.028706000806,3038.0016540164097,3939.4295805582046,4499.2519166128195,6437.120793007494,6359.886795685628,5498.499315227077,4537.011565007314,7835.14143457403,4691.449768218032,4562.971860671479,6199.984456570225,4134.94628411795,6008.7483780373195,4319.443598511971,5231.530688109034,4964.083101876147,3886.3723357745903,5676.816377390742,4896.643559803003,4355.968380571235,6002.9271077804,4736.196118318964,6126.6559083665015,4865.12766709583,5479.265605560932,6464.590788279697,3347.2238617987787,3,9,4,1,4811.5865147810955,2164.652993927961,3987.866418145587,4990.951188685248,5833.6115894035875,6340.05024637088,6111.446565639224,4373.180596798717,5645.479095843384,3,8,0,8,7,2,2,0,0.1101185716824512,5446.708297582129,3934.958721161329,5697.196335252924,5633.547273502229,3964.6714477232713,3812.1026193881657,3839.4009564327234,7341.983778858894,3812.1590044504464,4213.244077879276,6569.413641980735,5003.328705622721,5628.085292784111,4570.28970506273,5526.813943059997,4671.790759148542,5077.560558059884,3777.6735810547502,5585.671825289817,5419.314356582664,6162.183875924601,5059.3334227191035,4617.142701560946,3919.65239242424,6300.75151344738,3936.495342093637,BENIGN
8080,6945.802116993919,4787.4601194721245,5205.592522582565,3745.8945338931026,4369.371104191736,6291.09447088114,2327.5634472822658,6163.840094728814,5309.635023789273,4265.620647799394,5546.845397852571,5160.803356723319,5434.774414042683,5994.405552947477,3671.3957332495256,4866.342245072752,4887.175381393241,5378.932691073053,4247.099215420891,4411.788836850386,4515.903630304791,6120.708057783204,4325.833571879543,6027.587909472986,4345.660477682274,6319.748410122165,4797.631010814537,3641.293902690159,4542.348525425508,5,5,3,3,5241.425585456494,4097.1027529669145,3956.093839463787,5997.427111115852,4417.232506284106,5124.661165154164,3779.371557367888,3147.859528260732,5933.274973496519,4,8,1,5,9,4,3,5,0.43551501244648394,6198.689882550172,4271.680215864669,4843.102270884315,4139.999420042691,4961.519805380175,4751.645854557079,3849.6400699869796,5005.136110568283,3439.742303492105,4269.058186781958,5467.868424111844,4629.673459981485,4409.39244462028,4089.1394785013617,4320.5723996152665,4538.862095777171,5159.873839311752,4567.847786216385,3462.951451159861,5342.154570088455,5549.733841210798,4357.015766141867,5449.958947880843,5521.339393637188,5051.862857425243,4506.881126547672,BENIGN
80,4040.6172588940794,6324.428525915495,6783.314405581503,4025.307387936381,4851.895253590009,6618.852822364417,5929.199126283413,4847.837203749021,5688.63726844795,5858.445742619226,3813.709674356747,4089.5365403028463,5516.426068560505,4718.847635097027,4645.574320277549,3426.3801965800076,4898.676484209671,4753.481255760511,4877.967388574159,3234.049774877937,3592.2691995077544,3408.621198804459,4115.257801526856,5066.491120030867,5015.922403706823,4315.779146459385,4295.105866412495,5659.689449266894,5260.6402942940795,8,8,2,5,5433.277888984759,4108.76026139597,3972.0944573917286,4648.499877920762,3070.6478622194977,5530.331908166322,5546.0338552108715,4804.957938100904,5075.574178339229,2,7,6,6,8,2,9,2,0.5861001995822014,5809.918309446725,5173.036184169697,5896.569159432448,5432.608922555413,6503.823107107133,3321.7233742195085,5614.726522653926,3849.5645632958854,4764.434646743617,4589.40623066297,5242.155084774751,4868.181288275902,5558.681965503715,4258.991656604558,5194.452998997077,5471.682752252677,5591.102816812616,4418.929915882668,5303.402233122176,3637.844679230375,5414.632514278372,3852.436997780788,7989.807840190453,5645.141714558774,6041.930270544319,4587.028786416611,DDoS
22,4769.459771405924,5947.130994409677,5509.6103304176595,5396.397977882029,5810.459109968902,6407.702929800643,5054.5242893630875,4196.991934372603,5639.238616289189,3953.8979879744584,6028.936302209071,5591.749604248549,5401.25632195965,5435.006432437646,5747.811118491332,4614.043486047879,7072.62776489671,5994.39701313831,5651.851722026333,6102.976836508081,5016.853897076046,5027.556358220456,5263.337022254541,4424.092936138796,5235.562414721953,5515.886881755106,3564.0707126125462,4769.683103325869,5392.603994027603,9,3,5,2,5245.270223235668,7474.1688642536665,5700.682401470026,5983.19520047658,5123.053312968645,6094.722890121855,5941.746053614056,4116.780012424918,4166.421165135793,6,2,8,4,4,9,4,3,0.5408375721411267,5343.045068150992,3994.4412779361824,4071.509263055322,5436.2445645146945,4697.334356708845,5408.662002630558,4097.568858778926,4423.936766921182,3769.83433994801,6190.013540799725,4281.084326125529,6093.580284111029,4651.897685803356,6653.400329003396,5366.835093155599,3884.3741772117924,4914.658265765375,4638.199671808594,5488.212710301262,6431.512893179458,5228.479647438982,4257.678406096905,5438.93511633784,7566.514601715797,5310.689711116372,5103.771350631029,BENIGN
21,5418.389562365144,6172.357018145487,5301.08765666033,3041.341267468729,5871.194960606648,4773.943134414142,5259.651454819994,3896.0098020033865,6806.171178681398,4040.5402612927255,4919.671548797846,3929.0734482773505,4672.862021596391,5869.237454581382,5305.141352053121,7680.842926679041,4326.405885529309,4939.647029129636,2735.6695079860465,5011.253681047949,4121.879373217505,4925.049711413128,4976.279576008233,4213.747075285053,5383.569308058002,3750.2156179087624,3787.2688502790575,6168.704635799108,5355.094478895372,1,0,9,4,4931.5684554784375,4905.351729225165,4627.514613754926,7376.602163800321,3585.838645075365,4549.837615195996,4851.982381635943,4597.305444456927,7170.190543417547,9,4,3,9,7,9,9,4,0.6855337482146727,5654.813215477602,6108.7019122035,4573.3952699420815,6120.08004393645,5653.03840814762,4203.972282604861,5211.022640453668,5467.963875747195,6052.4108985567245,5342.65165827573,5605.26552747937,3120.3310571549155,5097.8563247562515,4375.2352996293275,5129.4308162888865,6420.035402748099,4920.7152184643555,4295.657607603107,4732.7192819614565,3827.5883928903168,6223.3587548053465,3776.97148316139,6083.639085065929,5795.242746991861,4214.546061599185,8232.288347152495,BENIGN
445,5578.717668969812,6587.705452971863,6439.641416834893,4582.048642161767,4383.939720466702,4702.936360446007,5956.823653202959,5880.754025369955,5628.513044111368,5149.789138788956,5450.044096102782,5750.8846991679075,6296.069671606467,7027.440201345912,6424.829907091469,3157.9450470727766,3952.079457283983,6886.959174134848,5381.226766264287,3645.6585097423986,6148.173719523638,4864.8428399447275,6011.105712519936,3727.338651460137,5137.85758840587,6328.873808660055,4799.023399656205,5472.265951385501,3573.2740314284615,1,5,3,3,5556.954166490484,5413.247517732225,5860.28222277576,6765.647118940893,5209.529576434349,7050.218005550822,3383.4082431172797,6079.193909143699,4777.471228043898,6,0,0,1,9,6,1,0,0.3468687343304634,4638.611214532107,4428.208545995951,5294.328224764751,6894.001602853516,6821.45487207963,5193.018806691888,3762.5337091661413,3500.286519006137,5157.935246184657,4462.35843162627,3006.1320210666704,4957.919481796697,5659.071478421788,4883.969373792744,6373.328250302134,4775.740319918343,5024.44272406547,5384.9803048663,3929.0640287711403,6315.864404093102,5091.319933465382,6228.1495471978105,3754.9405522437723,5498.3849908239845,5099.288703428212,5812.070439066056,BENIGN
3389,6342.337246400959,4965.696630075111,5437.214153422515,6372.341604567808,4091.2543345230697,3699.49611434994,5252.856067102713,2900.943967595254,7951.716435790603,4986.098918646888,5190.325494928713,4349.993921096734,5512.06330644602,5977.582774756383,5787.626952583261,5038.14180823991,6427.14956341879,4994.368074936332,5507.8537593851925,5341.472338076195,5713.097344725084,4043.2157344039383,3565.6956361866037,5992.217232334476,4114.179360575812,5627.077702148879,6955.976475360199,6505.820027932959,2573.439967014861,6,7,5,1,3543.9871097167215,5820.4713196705525,6110.416768545523,7117.770839618137,4877.697980680808,5696.959680027852,4795.938973848293,4384.815958234273,4197.216026735277,9,5,5,1,6,9,3,0,0.1147457631191191,4043.0950772192477,5841.50176111866,3719.3081765957913,3937.6160762409518,4635.855448139852,4816.69907466602,3936.060772425124,5910.641648232784,4022.738517796207,6420.3172684706215,5024.9177502746215,4156.990775053473,4968.102918102804,4608.695467527054,4828.371165876086,5906.726852474324,4469.152298210047,5541.517871659969,4551.18063100273,4931.020392110189,5302.055651165034,6103.533477567267,7137.582281992045,5566.143512216877,5402.7382950467045,6065.251622860391,BENIGN
443,6775.589744942541,5798.91970492316,7185.3016530684845,2312.5540237400123,6009.073323196809,3000.947384758909,5445.876652237832,5200.2205842878875,3389.2898367246053,6359.727150444209,5753.259657457458,5241.83511951815,4438.688972648079,3895.778174117255,6330.959136913203,5581.201075029805,5332.676339530766,3178.630401165143,6514.40678169519,3545.3159466065836,4778.397156830761,5562.988329692198,4763.819147944878,6350.166028448959,5594.914630844641,5409.7233895202635,5886.644640782403,4678.445691816959,6111.652414387024,7,3,0,3,4511.892577322312,5094.218612458867,6956.919106564188,6133.577993757558,6114.748736837833,5026.885773771099,6176.492837141581,4561.271781045733,5902.85371456076,6,1,2,9,8,3,9,6,0.20482061487600645,6794.799736513445,5670.252236249136,5414.463171459504,5718.084474158609,6709.544910669444,5093.5610530444,6151.731487388558,7323.64254377468,3958.310469467531,4640.523383308111,5802.275604425315,5526.912477967993,5699.205846722771,6807.638314761098,3204.307013423482,5307.319856195257,6200.903701724963,6130.127127611936,5133.51651630326,4089.561244641449,4725.342786491141,2574.6111505461163,7029.086611718378,5093.016777694357,3790.6818009233975,5491.995838032286,BENIGN
443,3944.379737069337,4340.659716790487,4699.544350468171,6185.300212745957,6904.5615805489315,4305.9808940654375,5081.988919757499,5239.750014047001,6034.632786637421,4874.573536755409,5318.087024439194,5177.730667038034,5552.576053519074,4274.467544733338,4787.2569107699255,2696.8067103041885,4408.596161521324,3857.0197062349293,5927.212530748063,4114.243228683521,4200.138522913836,4037.3684645869107,4900.198179877873,4281.29674862968,3552.637326101927,5684.444513364238,4858.450850840909,3407.8710130669397,3436.879953512671,9,9,2,1,4637.3544821123605,4303.395122318895,3713.9169438232566,5840.4737351434605,6865.919306236954,4465.166817132215,4613.862721822401,3882.5376674729687,3344.851439185758,4,7,3,9,7,4,1,9,0.10901401772529085,4913.322145291047,4790.261140093566,7070.1930546877065,4485.358275933064,5754.565470093481,5019.157391117959,4565.504554564496,4346.510204862168,4773.597990469933,4267.015511273707,5530.555164370812,4948.5420509518335,5741.47145464973,6156.485026281391,4396.126549138063,5761.800243429331,6064.245973977579,4281.580541739903,5047.871902210518,3878.4317558846956,3681.8592749672694,5015.418207638411,5175.219378536625,3748.7591974517172,5700.456560551721,5446.072378077523,BENIGN
445,4532.451224415244,4139.306503092361,5054.672962431688,5168.837974317814,6250.023565259562,4785.158386849475,4445.061347593088,5294.482618310494,4975.117096910761,3465.5424124813294,2859.2806899607563,6246.532117543671,5369.497111168427,4621.774120577107,7513.285014599591,4446.569180573382,5238.344901129481,6890.658693642259,5524.929426851018,3608.665097186473,4672.866527415218,5274.673543777911,3973.694782432639,4812.181618297586,6255.694148604161,4519.0619101794155,4825.979705005073,5406.309047581435,4726.616865055239,7,9,0,3,5220.033923317965,4836.585126686463,5187.977989487486,5394.926223535499,5225.193565752606,5104.913678745123,3976.9228169682415,5092.380701282913,5259.042738202724,9,6,3,7,2,5,4,5,0.7689564199569263,6682.103129836221,4554.219351317216,5057.177249768395,3829.4699230450396,5614.811066813724,5070.859836173244,4372.635182321763,5398.628778722473,5068.146416037955,4949.523678925162,5565.282770544483,3769.112353675553,4169.612671828825,6594.500719671962,6135.696585836918,5219.661814172548,5183.318483456437,4339.366001024702,3378.749402296062,3519.469931000535,3798.8566788436538,5348.6292051319415,5508.214587754178,5994.347331073448,5417.608503062196,6306.924617743851,BENIGN
445,6156.250577324674,5660.844529172695,2647.1369584689037,5105.422593876627,5105.758481382229,6136.974374832528,3972.797085598145,5121.992798898951,5392.041052842042,4817.159701206469,4339.52666842103,4147.190574154643,5018.755970356393,6191.58853891089,5698.205487773089,3814.0475557317704,5236.872306975666,6017.358799271707,4999.009247562052,7137.4605431495875,6868.9420204356065,4879.694898029223,3675.1233097845056,4962.447319956047,5927.365255349156,4537.854389062135,4594.347394158256,5627.6227818507605,3866.0070165878383,0,1,8,0,6149.5967508310805,6210.8760912135795,5005.398170657028,3873.0259908547364,6853.323279250449,5587.576820512394,4273.940323492934,4154.813980840502,3963.5249871662418,2,4,2,2,5,9,1,5,0.35716516376658347,4043.2997518612865,5552.876056534082,6586.566532584512,6917.291006561457,5506.83386907288,5192.055580575189,5589.563780853731,4050.1051312775962,5100.049178283306,4709.393153456719,5509.090218101216,5080.949471359555,3152.9405895868094,5370.664403008059,4350.81894797622,5492.209229191986,5084.438879431287,6376.242082010175,4626.769523309977,5176.362422335049,5087.372689237465,5450.003385481415,4395.186750334968,5192.69633297492,5557.989763444692,3952.3662982384167,BENIGN
3389,4238.371609963524,7119.421601834713,4604.681001505949,4493.537186708754,3731.662434977732,6894.246716719915,4603.182307477435,3531.815435942397,4856.847392762471,6237.121119436828,5494.434293353285,4456.684768100441,5294.141104986675,4865.877973840786,4103.240433164985,5051.414193689031,2395.5037736105737,5623.300677530679,5381.289643194221,4928.638720746951,4450.357599486262,4595.655627758219,5641.940205877139,4036.784514411392,4920.531794547558,4329.627705725471,6040.294575031566,4905.700559623902,5831.972168487718,2,9,7,7,6342.220184650943,7252.619906866465,5309.189333756981,3844.115071187137,4955.426307948669,4521.77372589686,2311.639760764772,6486.518065648155,4536.741254860087,7,5,2,1,5,7,7,9,0.7657492658507683,4019.3767084414762,4609.193085706701,6278.0217964322055,5568.0307944508295,6241.947400985555,5888.156689172456,4776.587947748369,6163.9198087189125,5081.1833022897035,5464.977750672941,5397.451303120021,4888.403763691893,4937.855431358822,4760.829694785575,5429.620329867179,5130.734942103774,4481.760003342761,5441.129305561121,4350.254621908682,5327.857319430773,4118.921920098801,2753.424331379975,5332.5794636401815,6781.864561342584,6672.914439994804,4945.611043673179,BENIGN
8080,3117.32208525015,3927.364383278574,4395.030810034184,3886.4990268349356,6980.967845212002,7190.734487834852,4812.502168789634,3500.5749540040715,5242.146095213944,5135.108807359127,5539.9393896458405,4060.4680540534914,4095.704458895734,5898.658488392293,4610.613747708694,4530.7287567561625,4498.903754275093,4419.650523766647,6357.227764307343,4947.255376565118,5837.712292551247,4723.052468011211,4540.315701046023,4344.762533473483,5992.476217023521,6786.788623662391,5208.430017486009,3054.121105845367,4498.939854600556,4,1,8,3,4707.867888055611,4744.775741810456,5632.276284886464,3937.3646741284188,3818.7206928754736,5107.043984069673,5217.336805550992,5306.896095783323,5357.420146931935,2,9,3,3,0,4,9,9,0.965095628222388,6261.9949124890645,4397.726226828294,5627.9063460124835,7159.575769552558,7558.465416755362,5728.131220416482,5474.555647212926,6177.49820503917,4569.853332808109,5836.701398596168,7412.067572443855,4924.0534141042535,5271.455655761626,5452.865250432991,5200.175037884085,5922.711809800763,4830.802118221668,5935.801302999013,6127.365552768644,6015.680838941695,4608.982955650532,3982.823039094786,6460.954560138517,5344.263286049558,3347.527622975857,5815.301443146588,BENIGN
8080,3879.7872129390794,5569.40083161636,5257.581916683182,4723.981492070298,6587.607456587515,3540.2772254051897,4703.938491063406,4295.871906713583,5575.817827050721,6282.754587096368,5526.609514158232,4677.327431725072,4972.221170894022,4425.180614443616,4687.887229998053,6662.117937805278,3562.4892527957218,6190.194932380944,4470.011479425798,5874.4543227051045,4928.13306180882,5554.325443193473,3593.086370221343,5246.29892128531,6020.82573844454,4632.594723775133,3597.5461446898894,5210.986810856603,4762.160460497171,3,7,9,2,3033.2580778445827,6185.289701384605,5934.602019832752,5734.51643168983,5688.142884454296,2732.138572422715,5909.8922118147975,5974.493534429996,5806.217642953554,4,7,8,7,2,0,4,5,0.44095012196343053,6723.072579059513,6599.670501825021,6271.685268021143,6286.816987311087,5225.940425662035,4414.040228203089,5229.641362388505,6507.1530753895,5236.453657998079,4893.754489118086,5329.13232828199,5787.7804123249225,4612.334609080032,4877.061390486999,5073.318447435747,3142.7541358774056,5059.404304973993,3463.2384873236424,3751.165249430127,5188.911347654426,5100.192845190176,4677.107948002984,5957.72178872518,6921.936757812762,5478.3039984463585,5517.619012020382,DDoS
3389,4056.0547505901422,4502.6258156011745,5798.029933501113,4723.072974567417,6026.330643169237,5154.994885613648,4218.143268073297,7299.811076211782,3746.1653192819585,4901.19753055021,3479.572054558181,5608.074551916692,5451.586912603423,3689.8298368440137,3991.5097524069324,4556.877825490713,3328.804407694907,3658.542783287101,4492.049628854934,4780.679219138284,5285.414310130128,6416.408599358524,3896.193402569084,5990.541793192161,4308.684438850471,3239.3805019033407,6100.3753868517,5004.626111333825,5267.1106296181115,3,5,9,5,6212.139435975283,5220.970252623087,4353.711354481238,4626.599799351553,5139.859509062158,4513.406927819896,5646.445609266761,4822.622783679258,5683.478421042523,9,6,8,5,4,6,3,1,0.5951223235696419,5073.785157407563,5912.60812324153,4868.605555693937,3655.7026347963892,5403.907538817994,4017.3439471831293,6741.121324157761,4174.09947822056,4279.963260266429,4547.9713821331125,5545.663847325026,5471.061655535941,5322.91254851827,3956.2922874719484,6339.4586330980765,3770.639363308811,4097.497307821283,4699.034641535681,3794.40032101856,5582.654753422283,4773.320690589468,4049.9196370845343,5253.913516048897,5843.449414079686,4549.953951606991,3344.8052798893823,BENIGN
80,5732.393804561952,5723.261876107007,3872.030946961013,6772.422822182042,6685.255613879553,5250.1438825202185,5177.195735164014,5958.851884543497,5923.3607386122485,4801.157597185844,4667.739272331858,3215.8809793964842,7450.43359958594,3594.1429995029066,4799.112254266852,5857.510902967576,4350.995736917731,5330.843630769715,3876.895210225691,4531.647644888003,5147.212990729786,7300.539293396818,5889.377034112708,6310.045804730497,6053.3371913486735,4314.157382378104,4692.244680768451,4615.032093143154,4667.14896440106,4,5,8,8,5756.586699815043,6304.756898328094,3764.7872631125647,5237.432838491539,3945.3319904333903,5872.760946842743,4860.098002619361,4361.094111914177,4349.675905770753,7,0,2,6,5,3,1,9,0.6542370573810021,5467.471977747848,5507.921156527673,3274.144990785784,4683.585669698534,5768.292465999936,4323.869678163974,5658.221228559222,5707.325378708487,4766.454060649312,4556.918818332683,4746.213098050206,4930.3584050735,6488.177112004098,4304.10791325626,4329.2919519674115,4968.086073947151,5856.133034958177,4086.7147988766365,4334.446407620887,4703.735842180539,7524.6096642711345,5027.325470463668,6209.804114948902,4595.716889158417,5804.247065993427,4738.064780684799,DoS
445,5758.184884414981,6511.752636230028,5806.789818196716,4683.505773083005,5616.225379847256,4473.1238380141085,5022.094913445883,5842.478804658675,5755.441792110473,5028.035712230862,5628.203690694001,3892.811742612686,4356.607489501479,4374.965925415866,7325.7237484674915,4490.304753190605,4124.212666436005,6510.270075306786,5528.8463281812,3319.510056551399,5938.409858951324,5190.30710157625,3251.5772731305005,4504.6465640998085,3797.6410166402593,3761.367502398163,3204.819350768087,3854.5589237440186,5723.037989995333,1,5,1,6,5307.4211885095665,6031.52769320988,3706.7864512158403,5743.731715717532,4522.561412107172,5271.447293021898,4841.449914992471,3527.1957962151882,5200.114973141606,5,7,8,9,1,7,0,8,0.4221428267765055,4968.650907707396,4908.326889739714,5348.753092544132,6024.314671938545,6130.865755839027,4137.242115126879,6454.925572902609,2279.4690317646987,4373.3218845811,4416.820643671555,6300.841270531038,5004.296444285365,5569.598539609855,5232.870833800306,5317.222635738993,5216.517294255494,4646.792543309646,4570.569839818243,2895.6010427117926,5253.821805587601,5201.660522580234,4559.506764292165,3253.225083307441,4405.02289284416,5287.764366777965,5342.949222694561,DoS
443,5706.97016899563,5863.157872080462,5385.636737104146,4214.449011523705,4482.2219191485465,4879.800260063376,7249.298490801008,5343.794324065009,4920.525427104339,4168.785132866035,6850.368067365257,3511.3438108996934,3445.158456738801,5360.566341382305,4970.7939213719865,5126.037530799158,4450.033367157406,5376.663087456656,4699.151968764701,4341.715070621482,5530.589379723197,5676.4892609132185,4652.364666263484,5523.7068876270605,3553.400874391844,5777.500024044596,6373.53474499545,3632.2260219850773,3458.8278293525173,8,6,3,6,5464.035260710633,2951.012835809121,4268.917169936826,6338.227308547824,4857.426361528229,6321.71619773923,5140.563504168814,4759.074869462242,4947.901891519485,9,8,8,5,7,9,7,6,0.8541500353273027,7282.587038604001,4967.747449994676,6262.4659735309415,6852.27559991216,5841.905753650182,5228.315466541848,4820.516341620999,5457.776856146258,5454.904346492023,6498.879567693781,4768.132433405352,5619.357977838053,5159.34367319219,5002.431294987956,3512.7800150590892,4615.898827902102,4572.469414002192,5383.233573935898,6119.303690419285,5492.1529883430185,5996.624749940267,3867.2353983630583,5908.06384810539,5967.236942043461,4511.369964534387,3689.6815448042353,BENIGN
22,5801.120051947361,6504.997065551752,6486.230991121473,5652.165123684258,4608.96228090086,5618.766538510033,3053.2443984263627,6150.867803194173,5043.705460263174,5392.900885067551,5180.312040528706,6442.768846980771,3964.965804898239,4733.5632951834095,5287.218656182883,4337.367553273727,2971.6315564902006,4830.01475573085,4239.004852898329,5150.37368563699,5021.380439418163,3912.5636058334376,4227.046423972991,4420.764266640543,3726.5218921542146,4814.489201586464,4959.362802555676,5533.002328252109,6791.747517740877,9,9,7,4,4304.088290513192,5172.37481918659,5003.572141887277,4005.042865593308,4103.448065222896,3976.989768075402,5603.3473898201755,4393.306662338397,5663.859143152585,5,8,7,2,6,2,5,2,0.8243517039583543,6578.882178973596,4350.234796777459,5057.8336793694025,6084.604823373429,4561.477111571483,3570.252567110048,5104.2139556549555,5723.031918474944,3622.63878844452,3697.598232912349,5512.8209744536725,5737.325531706727,4706.812534987411,3519.415656932981,5245.7669536983985,5142.832617481296,5127.0216018519795,4213.378183309263,4550.516463668126,3126.509100718372,6036.645965289723,4629.037852624717,5990.439276941163,4849.074618299676,4583.36786353512,5742.434218812687,BENIGN
